id,project_reference,identifier,version,created_on,category_id,active
7211,1927,16696,2,2019-07-20,3,false
7212,1902,16696,3,2019-07-20,3,false
7213,1674,16696,4,2019-07-20,3,false
7214,1789,16696,5,2019-07-20,3,false
7215,1403,16696,6,2019-07-20,4,true
7216,1902,18557,1,2019-07-20,2,false
7217,1399,18557,2,2019-07-20,3,false
7218,1796,18557,3,2019-07-20,2,false
7219,1070,18557,4,2019-07-20,1,false
7220,1295,18557,5,2019-07-20,1,false
7221,1701,18557,6,2019-07-20,2,false
7222,1927,18557,7,2019-07-20,1,true
7223,1960,17614,1,2019-07-20,2,false
7224,1927,17614,2,2019-07-20,2,false
7225,1128,17614,3,2019-07-20,3,false
7226,1809,17614,4,2019-07-20,1,false
7227,1954,17614,5,2019-07-20,3,false
7228,1859,17614,6,2019-07-20,1,true
7229,1596,18680,1,2019-07-20,1,false
7230,1434,18680,2,2019-07-20,3,false
7231,1674,18680,3,2019-07-20,2,false
7232,1809,18680,4,2019-07-20,4,false
7233,1596,18680,5,2019-07-20,1,false
7234,1039,18680,6,2019-07-20,2,true
7235,1403,19269,1,2019-07-20,4,false
7236,1954,19269,2,2019-07-20,3,false
7237,1927,19269,3,2019-07-20,4,false
7238,1859,19269,4,2019-07-20,1,false
7239,1674,19269,5,2019-07-20,2,false
7240,1434,19269,6,2019-07-20,4,false
7241,1039,19269,7,2019-07-20,3,true
7242,1755,17080,1,2019-07-20,2,false
7243,1690,17080,2,2019-07-20,4,false
7244,1789,17080,3,2019-07-20,2,false
7245,1796,17080,4,2019-07-20,4,false
7246,1128,17080,5,2019-07-20,3,false
7247,1789,17080,6,2019-07-20,2,false
7248,1034,17080,7,2019-07-20,3,true
7249,1295,11309,1,2019-07-20,1,false
7250,1039,11309,2,2019-07-20,4,false
7251,1674,11309,3,2019-07-20,2,false
7252,1690,11309,4,2019-07-20,4,false
7253,1034,11309,5,2019-07-20,4,false
7254,1674,11309,6,2019-07-20,2,false
7255,1701,11309,7,2019-07-20,4,false
7256,1809,11309,8,2019-07-20,1,true
7257,1902,10891,1,2019-07-20,3,false
7258,1796,10891,2,2019-07-20,2,false
7259,1596,10891,3,2019-07-20,2,false
7260,1674,10891,4,2019-07-20,4,false
7261,1690,10891,5,2019-07-20,4,false
7262,1434,10891,6,2019-07-20,2,false
7263,1701,10891,7,2019-07-20,4,false
7264,1960,10891,8,2019-07-20,1,false
7265,1399,10891,9,2019-07-20,2,true
7266,1954,19315,1,2019-07-20,3,false
7267,1034,19315,2,2019-07-20,3,false
7268,1789,19315,3,2019-07-20,4,false
7269,1809,19315,4,2019-07-20,4,false
7270,1674,19315,5,2019-07-20,2,true
7271,1039,17666,1,2019-07-20,3,false
7272,1674,17666,2,2019-07-20,1,false
7273,1796,17666,3,2019-07-20,1,true
7274,1960,15837,1,2019-07-20,4,false
7275,1674,15837,2,2019-07-20,3,false
7276,1039,15837,3,2019-07-20,1,false
7277,1859,15837,4,2019-07-20,1,true
7278,1034,15756,1,2019-07-20,3,false
7279,1796,15756,2,2019-07-20,1,false
7280,1128,15756,3,2019-07-20,4,false
7281,1399,15756,4,2019-07-20,2,false
7282,1809,15756,5,2019-07-20,1,false
7283,1034,15756,6,2019-07-20,4,false
7284,1399,15756,7,2019-07-20,4,false
7285,1954,15756,8,2019-07-20,1,false
7286,1128,15756,9,2019-07-20,2,true
7287,1796,15756,10,2019-07-20,3,false
7288,1755,11263,1,2019-07-20,1,false
7289,1701,11263,2,2019-07-20,1,false
7290,1674,11263,3,2019-07-20,2,false
7291,1755,11263,4,2019-07-20,1,false
7292,1954,11263,5,2019-07-20,4,false
7293,1667,11263,6,2019-07-20,3,false
7294,1789,11263,7,2019-07-20,4,false
7295,1809,11263,8,2019-07-20,2,false
7296,1674,11263,9,2019-07-20,3,true
7297,1674,11263,10,2019-07-20,2,false
7298,1960,18667,1,2019-07-20,4,false
7299,1039,18667,2,2019-07-20,2,false
7300,1596,18667,3,2019-07-20,2,false
7301,1954,18667,4,2019-07-20,3,true
7302,1317,12424,1,2019-07-20,2,false
7303,1789,12424,2,2019-07-20,3,false
7304,1954,12424,3,2019-07-20,3,false
7305,1463,12424,4,2019-07-20,2,true
7306,1039,10742,1,2019-07-20,1,false
7307,1295,10742,2,2019-07-20,3,false
7308,1755,10742,3,2019-07-20,4,false
7309,1034,10742,4,2019-07-20,1,false
7310,1954,10742,5,2019-07-20,2,true
7311,1596,17918,1,2019-07-20,3,false
7312,1295,17918,2,2019-07-20,2,false
7313,1250,17918,3,2019-07-20,2,false
7314,1859,17918,4,2019-07-20,1,false
7315,1701,17918,5,2019-07-20,2,false
7316,1796,17918,6,2019-07-20,2,false
7317,1690,17918,7,2019-07-20,4,false
7318,1434,17918,8,2019-07-20,2,false
7319,1434,17918,9,2019-07-20,3,true
7320,1960,17918,10,2019-07-20,4,false
7321,1859,13040,1,2019-07-20,3,false
7322,1295,13040,2,2019-07-20,3,false
7323,1902,13040,3,2019-07-20,3,false
7324,1403,13040,4,2019-07-20,4,false
7325,1039,13040,5,2019-07-20,2,false
7326,1789,13040,6,2019-07-20,4,false
7327,1128,13040,7,2019-07-20,1,true
7328,1701,19982,1,2019-07-20,2,false
7329,1796,19982,2,2019-07-20,1,false
7330,1034,19982,3,2019-07-20,1,false
7331,1667,19982,4,2019-07-20,2,false
7332,1667,19982,5,2019-07-20,4,false
7333,1128,19982,6,2019-07-20,1,false
7334,1674,19982,7,2019-07-20,1,false
7335,1902,19982,8,2019-07-20,4,false
7336,1463,19982,9,2019-07-20,4,true
7337,1039,10283,1,2019-07-20,2,false
7338,1701,10283,2,2019-07-20,2,false
7339,1796,10283,3,2019-07-20,3,true
7340,1789,12643,1,2019-07-20,4,false
7341,1128,12643,2,2019-07-20,3,false
7342,1701,12643,3,2019-07-20,2,false
7343,1859,12643,4,2019-07-20,1,false
7344,1690,12643,5,2019-07-20,4,false
7345,1927,12643,6,2019-07-20,3,false
7346,1789,12643,7,2019-07-20,4,false
7347,1809,12643,8,2019-07-20,3,true
7348,1809,18550,1,2019-07-20,2,false
7349,1755,18550,2,2019-07-20,3,false
7350,1463,18550,3,2019-07-20,1,false
7351,1927,18550,4,2019-07-20,2,false
7352,1399,18550,5,2019-07-20,3,false
7353,1927,18550,6,2019-07-20,4,false
7354,1859,18550,7,2019-07-20,2,false
7355,1960,18550,8,2019-07-20,4,false
7356,1596,18550,9,2019-07-20,2,true
7357,1596,18550,10,2019-07-20,2,false
7358,1690,11141,1,2019-07-20,4,false
7359,1674,11141,2,2019-07-20,1,false
7360,1434,11141,3,2019-07-20,2,false
7361,1859,11141,4,2019-07-20,2,false
7362,1954,11141,5,2019-07-20,2,false
7363,1463,11141,6,2019-07-20,4,false
7364,1399,11141,7,2019-07-20,3,false
7365,1755,11141,8,2019-07-20,4,false
7366,1796,11141,9,2019-07-20,4,true
7367,1674,15823,1,2019-07-20,2,false
7368,1403,15823,2,2019-07-20,4,false
7369,1809,15823,3,2019-07-20,3,false
7370,1399,15823,4,2019-07-20,2,false
7371,1755,15823,5,2019-07-20,1,false
7372,1403,15823,6,2019-07-20,3,false
7373,1596,15823,7,2019-07-20,4,false
7374,1859,15823,8,2019-07-20,1,false
7375,1902,15823,9,2019-07-20,2,true
7376,1902,13139,1,2019-07-20,3,false
7377,1317,13139,2,2019-07-20,1,false
7378,1796,13139,3,2019-07-20,4,false
7379,1403,13139,4,2019-07-20,3,false
7380,1403,13139,5,2019-07-20,2,false
7381,1960,13139,6,2019-07-20,4,false
7382,1960,13139,7,2019-07-20,4,false
7383,1399,13139,8,2019-07-20,2,false
7384,1701,13139,9,2019-07-20,2,true
7385,1128,13139,10,2019-07-20,4,false
7386,1755,13810,1,2019-07-20,2,false
7387,1317,13810,2,2019-07-20,1,false
7388,1796,13810,3,2019-07-20,1,false
7389,1927,13810,4,2019-07-20,3,false
7390,1809,13810,5,2019-07-20,4,false
7391,1927,13810,6,2019-07-20,1,false
7392,1690,13810,7,2019-07-20,4,true
7393,1250,19316,1,2019-07-20,2,false
7394,1789,19316,2,2019-07-20,4,false
7395,1403,19316,3,2019-07-20,1,false
7396,1954,19316,4,2019-07-20,3,false
7397,1596,19316,5,2019-07-20,1,true
7398,1927,12025,1,2019-07-20,1,false
7399,1463,12025,2,2019-07-20,3,false
7400,1927,12025,3,2019-07-20,1,false
7401,1796,12025,4,2019-07-20,3,false
7402,1796,12025,5,2019-07-20,4,false
7403,1596,12025,6,2019-07-20,4,false
7404,1927,12025,7,2019-07-20,1,false
7405,1128,12025,8,2019-07-20,4,true
7406,1701,10349,1,2019-07-20,3,false
7407,1403,10349,2,2019-07-20,3,false
7408,1596,10349,3,2019-07-20,1,false
7409,1902,10349,4,2019-07-20,2,false
7410,1701,10349,5,2019-07-20,1,false
7411,1070,10349,6,2019-07-20,2,false
7412,1902,10349,7,2019-07-20,2,false
7413,1463,10349,8,2019-07-20,2,false
7414,1403,10349,9,2019-07-20,2,true
7415,1927,10349,10,2019-07-20,1,false
7416,1250,10484,1,2019-07-20,2,false
7417,1809,10484,2,2019-07-20,1,false
7418,1789,10484,3,2019-07-20,3,true
7419,1796,18573,1,2019-07-20,3,false
7420,1789,18573,2,2019-07-20,2,false
7421,1960,18573,3,2019-07-20,3,false
7422,1755,18573,4,2019-07-20,1,false
7423,1674,18573,5,2019-07-20,4,false
7424,1954,18573,6,2019-07-20,3,false
7425,1859,18573,7,2019-07-20,3,true
7426,1902,10331,1,2019-07-20,2,false
7427,1295,10331,2,2019-07-20,1,false
7428,1960,10331,3,2019-07-20,3,false
7429,1789,10331,4,2019-07-27,4,true
7430,1667,13681,1,2019-07-27,2,false
7431,1403,13681,2,2019-07-27,1,false
7432,1667,13681,3,2019-07-27,1,true
7433,1034,18617,1,2019-07-27,2,false
7434,1674,18617,2,2019-07-27,2,false
7435,1954,18617,3,2019-07-27,4,false
7436,1809,18617,4,2019-07-27,1,false
7437,1070,18617,5,2019-07-27,3,true
7438,1960,10522,1,2019-07-27,3,false
7439,1034,10522,2,2019-07-27,3,false
7440,1902,10522,3,2019-07-27,3,false
7441,1755,10522,4,2019-07-27,2,false
7442,1295,10522,5,2019-07-27,1,false
7443,1399,10522,6,2019-07-27,3,false
7444,1690,10522,7,2019-07-27,2,false
7445,1039,10522,8,2019-07-27,3,false
7446,1039,10522,9,2019-07-27,1,true
7447,1128,13520,1,2019-07-27,1,false
7448,1399,13520,2,2019-07-27,3,false
7449,1960,13520,3,2019-07-27,1,false
7450,1927,13520,4,2019-07-27,3,false
7451,1596,13520,5,2019-07-27,1,true
7452,1295,13300,1,2019-07-27,3,false
7453,1902,13300,2,2019-07-27,2,false
7454,1674,13300,3,2019-07-27,3,false
7455,1596,13300,4,2019-07-27,2,false
7456,1796,13300,5,2019-07-27,4,false
7457,1034,13300,6,2019-07-27,4,true
7458,1317,14726,1,2019-07-27,1,false
7459,1434,14726,2,2019-07-27,2,false
7460,1596,14726,3,2019-07-27,3,false
7461,1463,14726,4,2019-07-27,2,false
7462,1674,14726,5,2019-07-27,1,true
7463,1399,12402,1,2019-07-27,3,false
7464,1463,12402,2,2019-07-27,4,false
7465,1070,12402,3,2019-07-27,1,false
7466,1434,12402,4,2019-07-27,3,false
7467,1128,12402,5,2019-07-27,1,false
7468,1128,12402,6,2019-07-27,3,false
7469,1690,12402,7,2019-07-27,1,true
7470,1034,16242,1,2019-07-27,2,false
7471,1250,16242,2,2019-07-27,2,false
7472,1403,16242,3,2019-07-27,2,false
7473,1859,16242,4,2019-07-27,4,false
7474,1701,16242,5,2019-07-27,3,false
7475,1070,16242,6,2019-07-27,2,false
7476,1434,16242,7,2019-07-27,3,true
7477,1927,10297,1,2019-07-27,1,false
7478,1902,10297,2,2019-07-27,2,false
7479,1295,10297,3,2019-07-27,3,false
7480,1701,10297,4,2019-07-27,4,false
7481,1295,10297,5,2019-07-27,3,true
7482,1295,11324,1,2019-07-27,1,false
7483,1960,11324,2,2019-07-27,2,false
7484,1399,11324,3,2019-07-27,4,false
7485,1902,11324,4,2019-07-27,1,true
7486,1596,19403,1,2019-07-27,4,false
7487,1128,19403,2,2019-07-27,3,false
7488,1070,19403,3,2019-07-27,3,false
7489,1295,19403,4,2019-07-27,3,false
7490,1796,19403,5,2019-07-27,4,false
7491,1954,19403,6,2019-07-27,1,false
7492,1034,19403,7,2019-07-27,1,true
7493,1809,17277,1,2019-07-27,4,false
7494,1927,17277,2,2019-07-27,2,false
7495,1701,17277,3,2019-07-27,4,false
7496,1034,17277,4,2019-07-27,3,false
7497,1809,17277,5,2019-07-27,3,true
7498,1690,15346,1,2019-07-27,2,false
7499,1070,15346,2,2019-07-27,1,false
7500,1039,15346,3,2019-07-27,1,false
7501,1317,15346,4,2019-07-27,1,false
7502,1755,15346,5,2019-07-27,4,false
7503,1674,15346,6,2019-07-27,4,false
7504,1039,15346,7,2019-07-27,3,true
7505,1128,16090,1,2019-07-27,3,false
7506,1954,16090,2,2019-07-27,4,false
7507,1295,16090,3,2019-07-27,1,false
7508,1399,16090,4,2019-07-27,4,true
7509,1809,14490,1,2019-07-27,3,false
7510,1295,14490,2,2019-07-27,4,false
7511,1039,14490,3,2019-07-27,4,false
7512,1434,14490,4,2019-07-27,1,false
7513,1039,14490,5,2019-07-27,2,false
7514,1034,14490,6,2019-07-27,4,true
7515,1674,11232,1,2019-07-27,2,false
7516,1250,11232,2,2019-07-27,2,false
7517,1463,11232,3,2019-07-27,4,false
7518,1463,11232,4,2019-07-27,1,false
7519,1399,11232,5,2019-07-27,4,false
7520,1399,11232,6,2019-07-27,1,false
7521,1667,11232,7,2019-07-27,4,false
7522,1317,11232,8,2019-07-27,4,true
7523,1070,10763,1,2019-07-27,2,false
7524,1755,10763,2,2019-07-27,3,false
7525,1796,10763,3,2019-07-27,2,false
7526,1070,10763,4,2019-07-27,4,false
7527,1596,10763,5,2019-07-27,1,false
7528,1039,10763,6,2019-07-27,1,true
7529,1927,17638,1,2019-07-27,4,false
7530,1690,17638,2,2019-07-27,2,false
7531,1317,17638,3,2019-07-27,4,false
7532,1674,17638,4,2019-07-27,4,false
7533,1403,17638,5,2019-07-27,3,true
7534,1070,18469,1,2019-07-27,4,false
7535,1399,18469,2,2019-07-27,3,false
7536,1434,18469,3,2019-07-27,4,false
7537,1403,18469,4,2019-07-27,4,false
7538,1034,18469,5,2019-07-27,3,false
7539,1403,18469,6,2019-07-27,4,false
7540,1960,18469,7,2019-07-27,4,true
7541,1809,16405,1,2019-07-27,4,false
7542,1039,16405,2,2019-07-27,1,false
7543,1809,16405,3,2019-07-27,3,true
7544,1034,11033,1,2019-07-27,2,false
7545,1399,11033,2,2019-07-27,2,false
7546,1954,11033,3,2019-07-27,4,false
7547,1463,11033,4,2019-07-27,1,false
7548,1674,11033,5,2019-07-27,2,false
7549,1295,11033,6,2019-07-27,4,false
7550,1034,11033,7,2019-07-27,1,false
7551,1674,11033,8,2019-07-27,3,false
7552,1927,11033,9,2019-07-27,4,true
7553,1596,11033,10,2019-07-27,4,false
7554,1403,13226,1,2019-07-27,2,false
7555,1034,13226,2,2019-07-27,3,false
7556,1039,13226,3,2019-07-27,4,false
7557,1960,13226,4,2019-07-27,2,true
7558,1809,14142,1,2019-07-27,4,false
7559,1927,14142,2,2019-07-27,2,false
7560,1809,14142,3,2019-07-27,1,true
7561,1403,18919,1,2019-07-27,4,false
7562,1128,18919,2,2019-07-27,4,false
7563,1295,18919,3,2019-07-27,3,false
7564,1463,18919,4,2019-07-27,1,false
7565,1434,18919,5,2019-07-27,2,false
7566,1399,18919,6,2019-07-27,1,false
7567,1902,18919,7,2019-07-27,3,false
7568,1039,18919,8,2019-07-27,4,false
7569,1701,18919,9,2019-07-27,1,true
7570,1796,18919,10,2019-07-27,2,false
7571,1667,19462,1,2019-07-27,4,false
7572,1295,19462,2,2019-07-27,1,false
7573,1070,19462,3,2019-07-27,1,false
7574,1317,19462,4,2019-07-27,1,false
7575,1789,19462,5,2019-07-27,3,false
7576,1859,19462,6,2019-07-27,2,true
7577,1596,11848,1,2019-07-27,2,false
7578,1434,11848,2,2019-07-27,3,false
7579,1755,11848,3,2019-07-27,4,false
7580,1128,11848,4,2019-07-27,2,false
7581,1403,11848,5,2019-07-27,3,false
7582,1796,11848,6,2019-07-27,3,false
7583,1250,11848,7,2019-07-27,3,false
7584,1674,11848,8,2019-07-27,2,false
7585,1596,11848,9,2019-07-27,2,true
7586,1463,11848,10,2019-07-27,2,false
7587,1809,18542,1,2019-07-27,3,false
7588,1128,18542,2,2019-07-27,3,false
7589,1927,18542,3,2019-07-27,4,false
7590,1960,18542,4,2019-07-27,1,false
7591,1295,18542,5,2019-07-27,1,true
7592,1403,17650,1,2019-07-27,4,false
7593,1960,17650,2,2019-07-27,1,false
7594,1667,17650,3,2019-07-27,1,true
7595,1399,13733,1,2019-07-27,4,false
7596,1954,13733,2,2019-07-27,3,false
7597,1796,13733,3,2019-07-27,1,false
7598,1927,13733,4,2019-07-27,2,false
7599,1128,13733,5,2019-07-27,4,false
7600,1667,13733,6,2019-07-27,4,false
7601,1809,13733,7,2019-07-27,1,false
7602,1070,13733,8,2019-07-27,4,false
7603,1809,13733,9,2019-07-27,4,true
7604,1789,13733,10,2019-07-27,1,false
7605,1034,17373,1,2019-07-27,1,false
7606,1755,17373,2,2019-07-27,1,false
7607,1859,17373,3,2019-07-27,2,false
7608,1902,17373,4,2019-07-27,3,true
7609,1070,11832,1,2019-07-27,4,false
7610,1034,11832,2,2019-07-27,2,false
7611,1434,11832,3,2019-07-27,2,false
7612,1070,11832,4,2019-07-27,1,false
7613,1927,11832,5,2019-07-27,1,false
7614,1902,11832,6,2019-07-27,3,false
7615,1954,11832,7,2019-07-27,1,false
7616,1070,11832,8,2019-07-27,4,false
7617,1317,11832,9,2019-07-27,1,true
7618,1954,11789,1,2019-07-27,4,false
7619,1674,11789,2,2019-07-27,4,false
7620,1667,11789,3,2019-07-27,3,false
7621,1954,11789,4,2019-07-27,2,false
7622,1667,11789,5,2019-07-27,3,true
7623,1960,12117,1,2019-07-27,2,false
7624,1399,12117,2,2019-07-27,3,false
7625,1859,12117,3,2019-07-27,4,false
7626,1796,12117,4,2019-07-27,2,false
7627,1690,12117,5,2019-07-27,3,true
7628,1701,10279,1,2019-07-27,3,false
7629,1034,10279,2,2019-07-27,3,false
7630,1960,10279,3,2019-07-27,2,false
7631,1317,10279,4,2019-07-27,4,false
7632,1927,10279,5,2019-07-27,1,false
7633,1128,10279,6,2019-07-27,1,false
7634,1403,10279,7,2019-07-27,4,false
7635,1463,10279,8,2019-07-27,1,false
7636,1128,10279,9,2019-07-27,4,true
7637,1796,10279,10,2019-07-27,2,false
7638,1434,18547,1,2019-07-27,3,false
7639,1070,18547,2,2019-07-27,1,false
7640,1034,18547,3,2019-07-27,1,false
7641,1070,18547,4,2019-07-27,3,false
7642,1755,18547,5,2019-07-27,2,false
7643,1690,18547,6,2019-07-27,3,false
7644,1596,18547,7,2019-07-27,1,false
7645,1403,18547,8,2019-07-27,2,false
7646,1809,18547,9,2019-07-27,3,true
7647,1128,17816,1,2019-07-27,2,false
7648,1317,17816,2,2019-07-27,4,false
7649,1960,17816,3,2019-07-27,2,false
7650,1295,17816,4,2019-07-27,1,true
7651,1902,14316,1,2019-07-27,2,false
7652,1902,14316,2,2019-07-27,4,false
7653,1596,14316,3,2019-07-27,3,false
7654,1399,14316,4,2019-07-27,1,false
7655,1690,14316,5,2019-07-27,1,false
7656,1295,14316,6,2019-07-27,4,false
7657,1399,14316,7,2019-07-27,1,true
7658,1250,17132,1,2019-07-27,2,false
7659,1809,17132,2,2019-07-27,2,false
7660,1859,17132,3,2019-07-27,4,false
7661,1039,17132,4,2019-07-27,4,false
7662,1463,17132,5,2019-07-27,2,false
7663,1295,17132,6,2019-07-27,2,false
7664,1789,17132,7,2019-07-27,2,false
7665,1755,17132,8,2019-07-27,1,false
7666,1039,17132,9,2019-07-27,1,true
7667,1859,19970,1,2019-07-27,1,false
7668,1463,19970,2,2019-07-27,4,false
7669,1701,19970,3,2019-07-27,3,false
7670,1960,19970,4,2019-07-27,1,false
7671,1927,19970,5,2019-07-27,1,false
7672,1399,19970,6,2019-07-27,3,false
7673,1902,19970,7,2019-07-27,4,false
7674,1039,19970,8,2019-07-27,4,false
7675,1399,19970,9,2019-07-27,3,true
7676,1128,19970,10,2019-07-27,2,false
7677,1596,12256,1,2019-07-27,1,false
7678,1039,12256,2,2019-07-27,2,false
7679,1034,12256,3,2019-07-27,4,false
7680,1434,12256,4,2019-07-27,3,false
7681,1701,12256,5,2019-07-27,2,false
7682,1954,12256,6,2019-07-27,4,false
7683,1809,12256,7,2019-07-27,2,true
7684,1039,13148,1,2019-07-27,3,false
7685,1954,13148,2,2019-07-27,1,false
7686,1434,13148,3,2019-07-27,2,false
7687,1927,13148,4,2019-07-27,4,false
7688,1960,13148,5,2019-07-27,3,false
7689,1954,13148,6,2019-07-27,4,true
7690,1701,13506,1,2019-07-27,2,false
7691,1463,13506,2,2019-07-27,2,false
7692,1789,13506,3,2019-07-27,2,false
7693,1070,13506,4,2019-07-27,4,false
7694,1690,13506,5,2019-07-27,3,true
7695,1039,19988,1,2019-07-27,3,false
7696,1317,19988,2,2019-07-27,4,false
7697,1674,19988,3,2019-07-27,2,false
7698,1434,19988,4,2019-07-27,3,false
7699,1317,19988,5,2019-07-27,4,false
7700,1927,19988,6,2019-07-27,3,true
7701,1809,19747,1,2019-07-27,3,false
7702,1674,19747,2,2019-07-27,3,false
7703,1070,19747,3,2019-07-27,2,false
7704,1667,19747,4,2019-07-27,3,false
7705,1295,19747,5,2019-07-27,2,false
7706,1403,19747,6,2019-07-27,1,false
7707,1902,19747,7,2019-07-27,3,false
7708,1034,19747,8,2019-07-27,1,false
7709,1960,19747,9,2019-07-27,4,true
7710,1960,14253,1,2019-07-27,4,false
7711,1674,14253,2,2019-07-27,3,false
7712,1902,14253,3,2019-07-27,2,false
7713,1667,14253,4,2019-07-27,3,false
7714,1902,14253,5,2019-07-27,2,false
7715,1317,14253,6,2019-07-27,2,true
7716,1295,10446,1,2019-07-27,1,false
7717,1596,10446,2,2019-07-27,1,false
7718,1070,10446,3,2019-07-27,2,false
7719,1809,10446,4,2019-07-27,2,false
7720,1954,10446,5,2019-07-27,1,false
7721,1463,10446,6,2019-07-27,2,false
7722,1399,10446,7,2019-07-27,4,false
7723,1250,10446,8,2019-07-27,4,true
7724,1796,10403,1,2019-07-27,1,false
7725,1789,10403,2,2019-07-27,3,false
7726,1954,10403,3,2019-07-27,1,false
7727,1295,10403,4,2019-07-27,3,false
7728,1034,10403,5,2019-07-27,2,false
7729,1295,10403,6,2019-07-27,3,false
7730,1434,10403,7,2019-07-27,2,true
7731,1902,13870,1,2019-07-27,4,false
7732,1434,13870,2,2019-07-27,1,false
7733,1690,13870,3,2019-07-27,4,false
7734,1034,13870,4,2019-07-27,3,true
7735,1317,17039,1,2019-07-27,4,false
7736,1403,17039,2,2019-07-27,1,false
7737,1399,17039,3,2019-07-27,2,true
7738,1859,16407,1,2019-07-27,3,false
7739,1755,16407,2,2019-07-27,2,false
7740,1034,16407,3,2019-07-27,2,false
7741,1039,16407,4,2019-07-27,1,false
7742,1690,16407,5,2019-07-27,2,false
7743,1295,16407,6,2019-07-27,1,false
7744,1667,16407,7,2019-07-27,3,false
7745,1690,16407,8,2019-07-27,1,true
7746,1070,15708,1,2019-07-27,4,false
7747,1809,15708,2,2019-07-27,1,false
7748,1034,15708,3,2019-07-27,1,false
7749,1667,15708,4,2019-07-27,2,false
7750,1690,15708,5,2019-07-27,2,true
7751,1809,16143,1,2019-07-27,1,false
7752,1789,16143,2,2019-07-27,2,false
7753,1674,16143,3,2019-07-27,4,false
7754,1434,16143,4,2019-07-27,1,false
7755,1690,16143,5,2019-07-27,1,false
7756,1701,16143,6,2019-07-27,1,true
7757,1070,12080,1,2019-07-27,4,false
7758,1399,12080,2,2019-07-27,1,false
7759,1701,12080,3,2019-07-27,3,false
7760,1960,12080,4,2019-07-27,4,false
7761,1596,12080,5,2019-07-27,2,false
7762,1809,12080,6,2019-07-27,2,false
7763,1399,12080,7,2019-07-27,1,false
7764,1039,12080,8,2019-07-27,3,false
7765,1954,12080,9,2019-07-27,4,true
7766,1434,12080,10,2019-07-27,1,false
7767,1809,16588,1,2019-07-27,1,false
7768,1755,16588,2,2019-07-27,1,false
7769,1902,16588,3,2019-07-27,3,false
7770,1128,16588,4,2019-07-27,4,false
7771,1960,16588,5,2019-07-27,3,false
7772,1317,16588,6,2019-07-27,1,false
7773,1927,16588,7,2019-07-27,2,true
7774,1667,16471,1,2019-07-27,1,false
7775,1596,16471,2,2019-07-27,3,false
7776,1789,16471,3,2019-07-27,2,false
7777,1034,16471,4,2019-07-27,2,true
7778,1796,14046,1,2019-07-27,2,false
7779,1039,14046,2,2019-07-27,3,false
7780,1295,14046,3,2019-07-27,4,true
7781,1070,19443,1,2019-07-27,2,false
7782,1128,19443,2,2019-07-27,1,false
7783,1039,19443,3,2019-07-27,4,true
7784,1596,18628,1,2019-07-27,3,false
7785,1596,18628,2,2019-07-27,1,false
7786,1809,18628,3,2019-07-27,3,false
7787,1674,18628,4,2019-07-27,1,true
7788,1128,14946,1,2019-07-27,3,false
7789,1960,14946,2,2019-07-27,4,false
7790,1034,14946,3,2019-07-27,2,false
7791,1809,14946,4,2019-07-27,3,false
7792,1128,14946,5,2019-07-27,2,false
7793,1434,14946,6,2019-07-27,4,false
7794,1596,14946,7,2019-07-27,2,false
7795,1070,14946,8,2019-07-27,2,false
7796,1399,14946,9,2019-07-27,4,true
7797,1399,14946,10,2019-07-27,4,false
7798,1399,13217,1,2019-07-27,2,false
7799,1295,13217,2,2019-07-27,3,false
7800,1954,13217,3,2019-07-27,3,false
7801,1902,13217,4,2019-07-27,1,false
7802,1902,13217,5,2019-07-27,1,false
7803,1034,13217,6,2019-07-27,2,true
7804,1250,17682,1,2019-07-27,4,false
7805,1399,17682,2,2019-07-27,4,false
7806,1667,17682,3,2019-07-27,4,false
7807,1463,17682,4,2019-07-27,2,false
7808,1755,17682,5,2019-07-27,2,false
7809,1859,17682,6,2019-07-27,2,false
7810,1434,17682,7,2019-07-27,2,false
7811,1701,17682,8,2019-07-27,4,true
7812,1690,17111,1,2019-07-27,3,false
7813,1317,17111,2,2019-07-27,1,false
7814,1463,17111,3,2019-07-27,2,false
7815,1128,17111,4,2019-07-27,3,false
7816,1796,17111,5,2019-07-27,4,false
7817,1960,17111,6,2019-07-27,3,false
7818,1039,17111,7,2019-07-27,4,false
7819,1859,17111,8,2019-07-27,1,false
7820,1796,17111,9,2019-07-27,1,true
7821,1039,17111,10,2019-07-27,3,false
7822,1927,11218,1,2019-07-27,3,false
7823,1128,11218,2,2019-07-27,3,false
7824,1954,11218,3,2019-07-27,1,false
7825,1295,11218,4,2019-07-27,3,false
7826,1463,11218,5,2019-07-27,1,false
7827,1701,11218,6,2019-07-27,4,true
7828,1690,10344,1,2019-07-27,2,false
7829,1954,10344,2,2019-07-27,1,false
7830,1667,10344,3,2019-07-27,3,false
7831,1403,10344,4,2019-07-27,3,false
7832,1295,10344,5,2019-07-27,2,false
7833,1034,10344,6,2019-07-27,2,true
7834,1954,11533,1,2019-07-27,1,false
7835,1701,11533,2,2019-07-27,4,false
7836,1034,11533,3,2019-07-27,3,false
7837,1902,11533,4,2019-07-27,1,false
7838,1399,11533,5,2019-07-27,1,false
7839,1796,11533,6,2019-07-27,2,true
7840,1295,13784,1,2019-07-27,3,false
7841,1434,13784,2,2019-07-27,4,false
7842,1701,13784,3,2019-07-27,4,false
7843,1960,13784,4,2019-07-27,4,true
7844,1034,11825,1,2019-07-27,2,false
7845,1596,11825,2,2019-07-27,3,false
